Subject,Date,Start Time,End Time,Size,Read,Transferred,Duration
MAWF,2024-04-29,上午 06:05:05,上午 06:06:19,400 GB,385 MB,154 MB,0:01:14
MAWF,2024-04-29,上午 06:06:14,上午 06:07:32,400 GB,377 MB,153.8 MB,0:01:18
SECOM,2024-04-29,上午 04:15:14,上午 06:11:46,931.5 GB,513.7 GB,260.7 MB,1:56:32
SECOM,2024-04-29,上午 06:11:38,上午 06:12:54,931.5 GB,749 MB,244.8 MB,0:01:16
MAWF,2024-04-29,上午 04:05:06,上午 06:18:16,400 GB,790 MB,779.3 MB,2:13:10
SECOM,2024-04-29,上午 06:15:06,上午 06:20:51,931.5 GB,507 MB,483.6 MB,0:05:45
MediaWiki,2024-04-29,上午 06:25:07,上午 06:26:11,51.5 GB,61 MB,11.7 MB,0:01:04
NAS,2024-04-29,上午 06:26:16,上午 06:27:34,51.5 GB,61 MB,11.7 MB,0:01:18
Jira,2024-04-29,上午 06:35:08,上午 06:36:12,300 GB,286 MB,56.5 MB,0:01:04
NAS,2024-04-29,上午 06:36:18,上午 06:37:36,300 GB,283 MB,56.6 MB,0:01:18
Mantis,2024-04-29,上午 06:45:09,上午 06:46:03,68 GB,70 MB,8.3 MB,0:00:54
NAS,2024-04-29,上午 06:45:55,上午 06:47:14,68 GB,69 MB,8.4 MB,0:01:18
IOC_RMA_PDR,2024-04-29,上午 06:55:22,上午 06:56:46,48 GB,177 MB,41.8 MB,0:01:24
NAS,2024-04-29,上午 06:56:56,上午 07:00:17,48 GB,175 MB,41.8 MB,0:03:21
ELSE,2024-04-29,上午 07:00:04,上午 07:02:52,32 GB,5.9 GB,243.7 MB,0:02:48
NAS,2024-04-29,上午 07:03:11,上午 07:06:26,32 GB,770 MB,243.6 MB,0:03:14
SECOM,2024-04-29,上午 06:15:06,上午 07:46:05,931.5 GB,513.7 GB,558.5 MB,1:30:59
SECOM,2024-04-29,上午 07:46:00,上午 07:47:19,931.5 GB,1.7 GB,542.7 MB,0:01:18
IOC_RMA_PDR,2024-04-29,上午 07:55:11,上午 07:56:39,48 GB,288 MB,37 MB,0:01:28
ELSE,2024-04-29,上午 08:00:16,上午 08:01:31,160 GB,72 MB,12.2 MB,0:01:14
NAS,2024-04-29,上午 07:57:31,上午 08:02:51,48 GB,187 MB,37 MB,0:05:19
NAS,2024-04-29,上午 08:01:27,上午 08:03:46,160 GB,71 MB,12.2 MB,0:02:19
MAWF,2024-04-29,上午 08:05:22,上午 08:10:07,400 GB,370.5 MB,361.8 MB,0:04:44
SECOM,2024-04-29,上午 08:15:18,上午 08:20:32,931.5 GB,1.6 GB,513.6 MB,0:05:14
SECOM,2024-04-29,上午 08:20:42,上午 08:22:00,931.5 GB,1.6 GB,513.6 MB,0:01:18
SECOM,2024-04-29,上午 08:15:08,上午 08:23:37,931.5 GB,982.5 MB,977.7 MB,0:08:29
MediaWiki,2024-04-29,上午 08:25:19,上午 08:26:30,51.5 GB,368 MB,108.7 MB,0:01:10
NAS,2024-04-29,上午 08:26:29,上午 08:27:49,51.5 GB,368 MB,108.7 MB,0:01:20
Jira,2024-04-29,上午 08:35:20,上午 08:36:21,300 GB,270 MB,57.6 MB,0:01:00
NAS,2024-04-29,上午 08:36:30,上午 08:37:48,300 GB,268 MB,57.6 MB,0:01:18
Mantis,2024-04-29,上午 08:45:21,上午 08:46:20,68 GB,156 MB,46.7 MB,0:00:58
NAS,2024-04-29,上午 08:46:31,上午 08:47:49,68 GB,117 MB,46.7 MB,0:01:18
MAWF,2024-04-29,上午 08:05:17,上午 08:52:15,400 GB,264.7 GB,179.5 MB,0:46:58
MAWF,2024-04-29,上午 08:52:18,上午 08:53:36,400 GB,434 MB,171.1 MB,0:01:18
IOC_RMA_PDR,2024-04-29,上午 08:55:01,上午 08:57:00,48 GB,2.8 GB,2 GB,0:01:58
NAS,2024-04-29,上午 08:56:58,上午 09:00:19,48 GB,2.8 GB,2 GB,0:03:20
IOC_RMA_PDR,2024-04-29,上午 09:55:13,上午 09:56:48,48 GB,784 MB,195.7 MB,0:01:34
Configuration,2024-04-29,上午 10:00:08,上午 10:00:33,N/A,N/A,N/A,0:00:24
NAS,2024-04-29,上午 09:57:34,上午 10:00:54,48 GB,782 MB,195.8 MB,0:03:20
Configuration,2024-04-29,上午 10:00:19,上午 10:01:08,N/A,N/A,N/A,0:00:49
MAWF,2024-04-29,上午 10:05:09,上午 10:06:15,400 GB,981 MB,248.4 MB,0:01:06
MAWF,2024-04-29,上午 10:06:18,上午 10:07:34,400 GB,966 MB,248.2 MB,0:01:16
SECOM,2024-04-29,上午 10:15:10,上午 10:22:18,931.5 GB,544.5 MB,538.6 MB,0:07:07
MediaWiki,2024-04-29,上午 10:25:11,上午 10:26:27,51.5 GB,347 MB,141 MB,0:01:16
NAS,2024-04-29,上午 10:26:20,上午 10:27:39,51.5 GB,343 MB,141 MB,0:01:18
Jira,2024-04-29,上午 10:35:12,上午 10:36:20,300 GB,359 MB,116.6 MB,0:01:08
NAS,2024-04-29,上午 10:36:21,上午 10:37:39,300 GB,356 MB,116.6 MB,0:01:18
Mantis,2024-04-29,上午 10:45:13,上午 10:46:11,68 GB,112 MB,44.2 MB,0:00:58
NAS,2024-04-29,上午 10:46:22,上午 10:47:38,68 GB,112 MB,44.2 MB,0:01:16
IOC_RMA_PDR,2024-04-29,上午 10:55:04,上午 10:57:03,48 GB,459 MB,115 MB,0:01:59
NAS,2024-04-29,上午 10:57:02,上午 11:00:23,48 GB,451 MB,115 MB,0:03:20
MAWF,2023-09-05,下午 05:05:09,下午 05:14:27,400 GB,1.7 GB,1.6 GB,0:09:18
MAWF,2023-09-05,下午 06:05:20,下午 06:17:22,400 GB,1.3 GB,1.3 GB,0:12:01
SECOM,2023-09-05,下午 05:15:18,下午 08:45:03,931.5 GB,460.2 GB,1.1 GB,3:29:45
MAWF,2023-09-05,下午 09:05:05,下午 09:12:09,400 GB,838.5 MB,826.9 MB,0:07:03
SECOM,2023-09-05,下午 09:15:17,下午 09:20:48,931.5 GB,373 MB,359.1 MB,0:05:30
MAWF,2023-09-05,下午 10:05:22,下午 10:08:31,400 GB,140 MB,128.8 MB,0:03:09
SECOM,2023-09-05,下午 10:15:08,下午 10:18:37,931.5 GB,104.5 MB,101.1 MB,0:03:29
MAWF,2023-09-06,上午 01:05:14,上午 03:13:43,400 GB,20.5 GB,20.5 GB,2:08:28
SECOM,2023-09-06,上午 03:15:13,上午 03:58:17,931.5 GB,3.3 GB,3.3 GB,0:43:04
SECOM,2023-09-06,上午 04:15:22,上午 04:36:05,931.5 GB,240 MB,234.6 MB,0:20:43
SECOM,2023-09-06,上午 05:15:17,上午 05:19:57,931.5 GB,135.5 MB,132.1 MB,0:04:40
MAWF,2023-09-06,上午 04:05:13,上午 06:32:54,400 GB,241.5 GB,457.7 MB,2:27:41
MAWF,2023-09-06,上午 07:05:12,上午 09:04:40,400 GB,241.5 GB,235.2 MB,1:59:28
MAWF,2023-09-06,上午 09:05:01,上午 09:10:50,400 GB,336 MB,330.3 MB,0:05:49
MAWF,2023-09-06,上午 10:05:12,上午 10:08:33,400 GB,306.5 MB,302.3 MB,0:03:20
SECOM,2023-09-06,上午 10:15:21,上午 10:22:29,931.5 GB,658.5 MB,648.6 MB,0:07:07
MAWF,2023-09-06,上午 11:05:21,上午 11:08:37,400 GB,243.5 MB,236.3 MB,0:03:16
SECOM,2023-09-06,上午 11:15:06,上午 11:18:55,931.5 GB,142 MB,139.6 MB,0:03:48
MAWF,2023-09-06,下午 03:05:07,下午 03:25:36,400 GB,2.1 GB,2.1 GB,0:20:28
SECOM,2023-09-06,下午 12:15:16,下午 03:52:10,931.5 GB,459.6 GB,436.8 MB,3:36:53
MAWF,2023-09-06,下午 04:05:20,下午 04:08:47,400 GB,261 MB,253.8 MB,0:03:27
SECOM,2023-09-06,下午 04:15:06,下午 07:26:52,931.5 GB,459.6 GB,1.1 GB,3:11:46
MAWF,2023-09-06,下午 08:05:06,下午 08:12:15,400 GB,1.1 GB,1.1 GB,0:07:08
MAWF,2023-09-06,下午 09:05:20,下午 09:12:50,400 GB,164 MB,156.8 MB,0:07:29
SECOM,2023-09-06,下午 08:15:16,下午 11:44:18,931.5 GB,459.6 GB,498.8 MB,3:29:01
SECOM,2023-09-07,上午 12:15:07,上午 12:58:00,931.5 GB,3.6 GB,3.6 GB,0:42:52
SECOM,2023-09-07,上午 01:15:21,上午 01:19:32,931.5 GB,169 MB,166.1 MB,0:04:10
MAWF,2023-09-07,上午 12:05:21,上午 01:58:55,400 GB,20.8 GB,20.7 GB,1:53:34
SECOM,2023-09-07,上午 02:15:08,上午 02:18:53,931.5 GB,162 MB,160.1 MB,0:03:44
MAWF,2023-09-07,上午 05:06:10,上午 05:11:37,400 GB,294 MB,284.8 MB,0:05:27
MAWF,2023-09-07,上午 06:05:12,上午 06:09:59,400 GB,187 MB,180.8 MB,0:04:46
SECOM,2023-09-07,上午 03:15:21,上午 06:36:31,931.5 GB,459.6 GB,438.3 MB,3:21:09
MAWF,2023-09-07,上午 10:05:01,上午 10:14:21,400 GB,1 GB,1021.8 MB,0:09:19
SECOM,2023-09-07,上午 07:15:08,上午 10:52:55,931.5 GB,459.6 GB,1.1 GB,3:37:46
SECOM,2023-09-07,上午 11:15:02,上午 11:23:05,931.5 GB,785.5 MB,777.6 MB,0:08:03
SECOM,2023-09-07,下午 12:15:14,下午 12:21:31,931.5 GB,174 MB,172.1 MB,0:06:17
MAWF,2023-09-07,下午 01:05:16,下午 01:15:24,400 GB,781 MB,776.8 MB,0:10:08
MAWF,2023-09-07,下午 02:05:03,下午 03:26:53,400 GB,242.1 GB,411.8 MB,1:21:50
SECOM,2023-09-07,下午 01:15:03,下午 03:53:09,931.5 GB,459.8 GB,346.8 MB,2:38:06
MAWF,2023-09-07,下午 04:05:09,下午 04:12:16,400 GB,1.1 GB,1.1 GB,0:07:07
SECOM,2023-09-07,下午 04:15:19,下午 04:24:52,931.5 GB,919 MB,896.6 MB,0:09:33
MAWF,2023-09-07,下午 05:05:18,下午 05:10:08,400 GB,707.5 MB,622.8 MB,0:04:50
SECOM,2023-09-07,下午 05:15:05,下午 05:19:18,931.5 GB,217 MB,212.6 MB,0:04:13
MAWF,2023-09-07,下午 06:05:03,下午 07:14:12,400 GB,242.1 GB,1.5 GB,1:09:09
MAWF,2023-09-07,下午 08:05:12,下午 08:15:43,400 GB,844.5 MB,834.4 MB,0:10:31
SECOM,2023-09-07,下午 06:15:14,下午 10:19:31,931.5 GB,459.8 GB,324.3 MB,4:04:16
MAWF,2023-09-07,下午 09:05:02,下午 10:38:17,400 GB,242.2 GB,158.8 MB,1:33:14
MAWF,2023-09-07,下午 11:05:07,下午 11:09:42,400 GB,228.5 MB,217.8 MB,0:04:35
MAWF,2023-09-08,上午 12:05:01,上午 01:46:15,400 GB,16.8 GB,16.8 GB,1:41:14
SECOM,2023-09-08,下午 11:15:18,上午 02:48:56,931.5 GB,459.9 GB,711.8 MB,3:33:38
SECOM,2023-09-08,上午 03:15:09,上午 03:55:34,931.5 GB,3.4 GB,3.4 GB,0:40:24
SECOM,2023-09-08,上午 04:15:01,上午 04:19:20,931.5 GB,217 MB,214.6 MB,0:04:19
MAWF,2023-09-08,上午 02:05:08,上午 04:55:26,400 GB,11.4 GB,11.4 GB,2:50:17
MAWF,2023-09-08,上午 05:05:04,上午 06:51:17,400 GB,242.2 GB,534.8 MB,1:46:13
MAWF,2023-09-08,上午 07:05:14,上午 07:09:37,400 GB,196 MB,191.8 MB,0:04:23
SECOM,2023-09-08,上午 05:15:14,上午 08:41:50,931.5 GB,459.8 GB,386.3 MB,3:26:36
MAWF,2023-09-08,上午 08:05:02,上午 09:20:01,400 GB,242.2 GB,147.3 MB,1:14:59
SECOM,2023-09-08,上午 09:15:04,上午 09:22:12,931.5 GB,635 MB,627.6 MB,0:07:07
MAWF,2023-09-08,上午 10:05:04,上午 10:16:47,400 GB,1.9 GB,1.9 GB,0:11:42
SECOM,2023-09-08,上午 10:15:14,上午 10:19:18,931.5 GB,201 MB,198.1 MB,0:04:03
MAWF,2023-09-08,上午 11:05:13,上午 11:18:33,400 GB,731.5 MB,724.3 MB,0:13:19
MAWF,2023-09-08,下午 02:05:05,下午 02:17:57,400 GB,1.9 GB,1.9 GB,0:12:51
SECOM,2023-09-08,下午 02:15:15,下午 02:23:06,931.5 GB,458.5 MB,454.1 MB,0:07:51
MAWF,2023-09-08,下午 03:05:14,下午 03:17:01,400 GB,1.9 GB,1.9 GB,0:11:47
SECOM,2023-09-08,下午 03:15:01,下午 03:22:52,931.5 GB,598 MB,573.1 MB,0:07:51
MAWF,2023-09-08,下午 04:05:01,下午 05:18:02,400 GB,242.3 GB,2.2 GB,1:13:00
MAWF,2023-09-08,下午 06:05:10,下午 06:23:15,400 GB,2.2 GB,2.1 GB,0:18:05
SECOM,2023-09-08,下午 04:15:11,下午 06:40:08,931.5 GB,459.9 GB,629.8 MB,2:24:57
MAWF,2023-09-08,下午 07:05:21,下午 07:09:02,400 GB,289.5 MB,273.8 MB,0:03:41
SECOM,2023-09-08,下午 07:15:07,下午 07:21:08,931.5 GB,444 MB,434.6 MB,0:06:00
MAWF,2023-09-08,下午 08:05:08,下午 08:08:35,400 GB,263 MB,255.3 MB,0:03:26
SECOM,2023-09-08,下午 08:15:18,下午 08:19:21,931.5 GB,173 MB,168.1 MB,0:04:02
SECOM,2023-09-09,下午 09:15:03,上午 01:15:30,931.5 GB,459.9 GB,209.8 MB,4:00:26
SECOM,2023-09-09,上午 01:15:44,上午 02:08:07,931.5 GB,4.2 GB,4.2 GB,0:52:23
MAWF,2023-09-09,上午 12:05:13,上午 02:15:00,400 GB,21.1 GB,21.1 GB,2:09:46
SECOM,2023-09-09,上午 02:15:18,上午 02:19:27,931.5 GB,201 MB,198.6 MB,0:04:09
MAWF,2023-09-09,上午 03:05:02,上午 05:10:54,400 GB,464 MB,455.8 MB,2:05:51
SECOM,2023-09-09,上午 03:15:11,上午 05:31:20,931.5 GB,460.1 GB,561.3 MB,2:16:09
MAWF,2023-09-09,上午 06:05:16,上午 06:15:33,400 GB,220.5 MB,213.3 MB,0:10:17
SECOM,2023-09-09,上午 06:15:06,上午 06:24:17,931.5 GB,444 MB,434.1 MB,0:09:11
MAWF,2023-09-09,上午 07:05:08,上午 07:08:07,400 GB,153.5 MB,149.8 MB,0:02:58
SECOM,2023-09-09,上午 07:15:17,上午 07:19:04,931.5 GB,171.5 MB,169.1 MB,0:03:47
MAWF,2023-09-09,上午 11:05:16,上午 11:09:29,400 GB,213.5 MB,207.3 MB,0:04:12
SECOM,2023-09-09,上午 08:15:04,上午 11:49:27,931.5 GB,460 GB,405.8 MB,3:34:23
SECOM,2023-09-09,下午 12:15:17,下午 12:24:01,931.5 GB,501.5 MB,495.1 MB,0:08:43
SECOM,2023-09-09,下午 01:15:04,下午 01:19:14,931.5 GB,184 MB,182.1 MB,0:04:09
MAWF,2023-09-09,下午 02:05:08,下午 02:12:27,400 GB,166 MB,162.8 MB,0:07:18
MAWF,2023-09-09,下午 03:05:18,下午 03:09:47,400 GB,269 MB,264.3 MB,0:04:29
SECOM,2023-09-09,下午 02:15:18,下午 04:25:05,931.5 GB,460 GB,226.3 MB,2:09:47
MAWF,2023-09-09,下午 04:05:08,下午 05:02:05,400 GB,242.3 GB,249.3 MB,0:56:56
MAWF,2023-09-09,下午 05:05:19,下午 05:09:57,400 GB,525.5 MB,424.8 MB,0:04:37
SECOM,2023-09-09,下午 05:15:05,下午 05:24:33,931.5 GB,900.5 MB,882.6 MB,0:09:27
MAWF,2023-09-09,下午 06:05:05,下午 06:08:16,400 GB,267 MB,260.3 MB,0:03:10
SECOM,2023-09-09,下午 06:15:14,下午 06:18:59,931.5 GB,198.5 MB,195.6 MB,0:03:44
MAWF,2023-09-09,下午 09:05:16,下午 09:10:50,400 GB,213.5 MB,207.8 MB,0:05:33
SECOM,2023-09-09,下午 10:15:18,下午 10:19:49,931.5 GB,252 MB,244.1 MB,0:04:31
SECOM,2023-09-09,下午 11:15:08,下午 11:19:28,931.5 GB,207 MB,204.6 MB,0:04:20
SECOM,2023-09-10,上午 12:15:18,上午 12:52:30,931.5 GB,3 GB,3 GB,0:37:12
SECOM,2023-09-10,上午 01:15:08,上午 01:20:05,931.5 GB,188.5 MB,185.1 MB,0:04:57
MAWF,2023-09-10,上午 01:05:21,上午 03:04:44,400 GB,20.7 GB,20.7 GB,1:59:23
SECOM,2023-09-10,上午 02:15:19,上午 04:00:48,931.5 GB,460.1 GB,328.8 MB,1:45:28
SECOM,2023-09-10,上午 04:15:04,上午 04:21:16,931.5 GB,509 MB,494.6 MB,0:06:11
MAWF,2023-09-10,上午 03:05:02,上午 04:54:22,400 GB,264.5 MB,254.3 MB,1:49:20
MAWF,2023-09-10,上午 05:05:07,上午 05:10:02,400 GB,393 MB,376.8 MB,0:04:55
SECOM,2023-09-10,上午 05:15:17,上午 05:19:06,931.5 GB,191.5 MB,188.1 MB,0:03:49
MAWF,2023-09-10,上午 06:05:15,上午 06:08:18,400 GB,134.5 MB,126.3 MB,0:03:02
SECOM,2023-09-10,上午 06:15:01,上午 07:43:37,931.5 GB,460.1 GB,277.3 MB,1:28:36
SECOM,2023-09-10,上午 08:15:07,上午 08:22:58,931.5 GB,432.5 MB,430.1 MB,0:07:51
MAWF,2023-09-10,上午 09:05:09,上午 09:08:30,400 GB,176.5 MB,166.3 MB,0:03:20
SECOM,2023-09-10,上午 09:15:19,上午 09:19:30,931.5 GB,232 MB,224.6 MB,0:04:11
MAWF,2023-09-10,上午 10:05:20,上午 10:17:28,400 GB,157 MB,151.8 MB,0:12:07
SECOM,2023-09-10,上午 10:15:06,下午 12:14:30,931.5 GB,460.1 GB,485.8 MB,1:59:24
SECOM,2023-09-10,下午 12:15:09,下午 12:20:36,931.5 GB,366.5 MB,364.1 MB,0:05:27
MAWF,2023-09-10,下午 01:05:09,下午 01:08:25,400 GB,197 MB,190.3 MB,0:03:15
SECOM,2023-09-10,下午 01:15:18,下午 01:19:09,931.5 GB,193.5 MB,190.1 MB,0:03:50
MAWF,2023-09-10,下午 02:05:18,下午 02:08:13,400 GB,113.5 MB,109.8 MB,0:02:54
MAWF,2023-09-10,下午 02:05:18,下午 02:08:13,400 GB,113.5 MB,109.8 MB,0:02:54
MAWF,2023-09-10,下午 03:05:05,下午 04:24:46,400 GB,242.4 GB,335.3 MB,1:19:41
MAWF,2023-09-10,下午 05:05:06,下午 05:10:14,400 GB,637.5 MB,536.3 MB,0:05:07
SECOM,2023-09-10,下午 05:15:16,下午 05:24:17,931.5 GB,828 MB,804.6 MB,0:09:01
MAWF,2023-09-10,下午 06:05:13,下午 06:09:18,400 GB,428 MB,420.3 MB,0:04:05
SECOM,2023-09-10,下午 06:15:22,下午 06:19:27,931.5 GB,192.5 MB,189.6 MB,0:04:04
MAWF,2023-09-10,下午 07:05:21,下午 09:59:00,400 GB,242.4 GB,248.3 MB,2:53:38
MAWF,2023-09-10,下午 10:05:09,下午 10:11:25,400 GB,350 MB,327.3 MB,0:06:15
SECOM,2023-09-10,下午 07:15:08,下午 10:54:23,931.5 GB,460.1 GB,269.8 MB,3:39:14
SECOM,2023-09-11,下午 11:15:06,上午 03:23:06,931.5 GB,460.1 GB,593.3 MB,4:08:00
SECOM,2023-09-11,上午 04:15:13,上午 04:54:41,931.5 GB,3.4 GB,3.4 GB,0:39:28
SECOM,2023-09-11,上午 05:15:03,上午 05:19:47,931.5 GB,244.5 MB,237.1 MB,0:04:43
MAWF,2023-09-11,上午 02:05:11,上午 05:42:34,400 GB,20.1 GB,20.1 GB,3:37:22
MAWF,2023-09-11,上午 06:05:02,上午 08:24:45,400 GB,242.4 GB,577.8 MB,2:19:43
MAWF,2023-09-11,上午 09:05:08,上午 09:10:43,400 GB,410.5 MB,405.3 MB,0:05:34
MAWF,2023-09-11,上午 10:05:01,上午 10:11:34,400 GB,521 MB,518.8 MB,0:06:33
SECOM,2023-09-11,上午 06:15:11,上午 10:30:30,931.5 GB,460.1 GB,294.3 MB,4:15:18
MAWF,2023-09-11,下午 02:05:04,下午 02:11:39,400 GB,540.5 MB,536.8 MB,0:06:34
SECOM,2023-09-11,上午 11:15:19,下午 03:01:07,931.5 GB,460.2 GB,918.3 MB,3:45:48
MAWF,2023-09-11,下午 03:05:16,下午 03:22:04,400 GB,416 MB,409.8 MB,0:16:47
SECOM,2023-09-11,下午 03:15:03,下午 03:26:19,931.5 GB,885 MB,866.6 MB,0:11:16
SECOM,2023-09-11,下午 04:15:13,下午 04:38:08,931.5 GB,555 MB,552.6 MB,0:22:54
MAWF,2023-09-11,下午 04:05:04,下午 05:19:23,400 GB,242.5 GB,1.4 GB,1:14:18
MAWF,2023-09-11,下午 06:05:08,下午 06:20:37,400 GB,2.1 GB,2 GB,0:15:28
MAWF,2023-09-11,下午 07:05:02,下午 07:10:11,400 GB,350 MB,340.3 MB,0:05:09
SECOM,2023-09-11,下午 05:15:05,下午 08:34:43,931.5 GB,460.3 GB,302.3 MB,3:19:38
SECOM,2023-09-11,下午 09:15:15,下午 09:21:00,931.5 GB,420 MB,407.6 MB,0:05:45
MAWF,2023-09-11,下午 10:05:15,下午 10:08:42,400 GB,206 MB,196.8 MB,0:03:26
SECOM,2023-09-11,下午 10:15:01,下午 10:19:17,931.5 GB,186 MB,180.1 MB,0:04:15
MAWF,2023-09-11,下午 11:05:03,下午 11:08:30,400 GB,132.5 MB,124.3 MB,0:03:27
SECOM,2023-09-12,上午 02:15:12,上午 02:55:34,931.5 GB,3.2 GB,3.2 GB,0:40:22
SECOM,2023-09-12,上午 03:15:03,上午 03:19:54,931.5 GB,261.5 MB,253.6 MB,0:04:50
MAWF,2023-09-12,上午 04:05:07,上午 06:04:43,400 GB,355 MB,342.8 MB,1:59:35
MAWF,2023-09-12,上午 06:05:17,上午 06:09:40,400 GB,216.5 MB,209.8 MB,0:04:23
SECOM,2023-09-12,上午 04:15:17,上午 06:38:08,931.5 GB,460.2 GB,1.1 GB,2:22:50
SECOM,2023-09-12,上午 07:15:11,上午 07:20:36,931.5 GB,420 MB,412.6 MB,0:05:24
SECOM,2023-09-12,上午 08:15:21,上午 08:22:16,931.5 GB,387 MB,383.6 MB,0:06:54
MAWF,2023-09-12,上午 09:05:01,上午 09:08:50,400 GB,417.5 MB,410.8 MB,0:03:49
SECOM,2023-09-12,上午 09:15:10,上午 09:19:01,931.5 GB,172.5 MB,160.6 MB,0:03:51
MAWF,2023-09-12,下午 01:05:08,下午 01:21:39,400 GB,531 MB,525.8 MB,0:16:30
SECOM,2023-09-12,上午 10:15:17,下午 01:47:35,931.5 GB,460.3 GB,489.3 MB,3:32:17
MAWF,2023-09-12,下午 02:05:20,下午 02:14:32,400 GB,429 MB,424.8 MB,0:09:12
SECOM,2023-09-12,下午 02:15:07,下午 05:29:13,931.5 GB,461 GB,1.6 GB,3:14:06
MAWF,2023-09-12,下午 06:05:08,下午 06:12:08,400 GB,1.4 GB,1.3 GB,0:07:00
MAWF,2023-09-12,下午 07:05:03,下午 07:10:04,400 GB,318 MB,306.8 MB,0:05:00
MAWF,2023-09-12,下午 08:05:20,下午 08:09:33,400 GB,203 MB,197.8 MB,0:04:12
SECOM,2023-09-12,下午 06:15:18,下午 09:43:26,931.5 GB,461.2 GB,1.3 GB,3:28:08
MAWF,2023-09-12,下午 09:05:11,下午 10:08:00,400 GB,242.7 GB,175.8 MB,1:02:48
SECOM,2023-09-12,下午 10:15:14,下午 10:21:57,931.5 GB,637 MB,606.1 MB,0:06:43
MAWF,2023-09-12,下午 11:05:15,下午 11:09:32,400 GB,226.5 MB,218.8 MB,0:04:16
SECOM,2023-09-12,下午 11:15:03,下午 11:20:10,931.5 GB,221 MB,218.1 MB,0:05:07
SECOM,2023-09-13,上午 12:15:12,上午 12:58:35,931.5 GB,3.6 GB,3.6 GB,0:43:23
MAWF,2023-09-13,上午 12:05:01,上午 01:51:26,400 GB,17.4 GB,17.4 GB,1:46:25
SECOM,2023-09-13,上午 01:15:03,上午 04:50:21,931.5 GB,461.3 GB,303.4 MB,3:35:18
MAWF,2023-09-13,上午 02:05:08,上午 06:37:20,400 GB,242.7 GB,9.6 GB,4:32:11
MAWF,2023-09-13,上午 07:05:03,上午 07:21:14,400 GB,2.8 GB,2.2 GB,0:16:10
MAWF,2023-09-13,上午 08:05:14,上午 08:08:26,400 GB,210 MB,203.8 MB,0:03:11
SECOM,2023-09-13,上午 08:15:01,上午 08:23:31,931.5 GB,838 MB,828.1 MB,0:08:30
MAWF,2023-09-13,上午 09:05:00,上午 09:09:19,400 GB,378 MB,371.8 MB,0:04:18
SECOM,2023-09-13,上午 09:15:10,上午 09:19:09,931.5 GB,158.5 MB,146.1 MB,0:03:59
ELSE,2023-09-13,上午 09:27:32,上午 09:36:50,16 GB,16 GB,340.5 MB,0:09:18
ELSE,2023-09-13,上午 09:39:47,上午 09:42:06,16 GB,68 MB,68 MB,0:02:18
SECOM,2023-09-13,上午 10:15:18,下午 12:51:14,931.5 GB,461.5 GB,565.4 MB,2:35:56
MAWF,2023-09-13,下午 01:05:08,下午 01:17:51,400 GB,688.5 MB,682.8 MB,0:12:43
SECOM,2023-09-13,下午 01:15:17,下午 01:23:28,931.5 GB,498.5 MB,491.1 MB,0:08:11
MAWF,2023-09-13,下午 02:05:17,下午 02:19:22,400 GB,759 MB,751.3 MB,0:14:05
MAWF,2023-09-13,下午 03:05:02,下午 04:27:59,400 GB,243.2 GB,522.3 MB,1:22:56
MAWF,2023-09-13,下午 05:05:10,下午 05:10:18,400 GB,850.5 MB,740.3 MB,0:05:07
SECOM,2023-09-13,下午 05:15:20,下午 05:25:15,931.5 GB,1 GB,1 GB,0:09:55
MAWF,2023-09-13,下午 06:05:19,下午 06:10:27,400 GB,563.5 MB,553.8 MB,0:05:07
SECOM,2023-09-13,下午 06:15:05,下午 06:19:32,931.5 GB,251 MB,246.1 MB,0:04:27
MAWF,2023-09-13,下午 07:05:06,下午 09:31:44,400 GB,243.2 GB,322.3 MB,2:26:37
MAWF,2023-09-13,下午 10:05:17,下午 10:13:52,400 GB,875 MB,866.8 MB,0:08:35
SECOM,2023-09-13,下午 07:15:17,下午 10:53:44,931.5 GB,461.6 GB,301.9 MB,3:38:27
SECOM,2023-09-14,下午 11:15:17,上午 03:25:54,931.5 GB,461.6 GB,643.9 MB,4:10:37
MAWF,2023-09-14,上午 02:07:16,上午 06:12:37,400 GB,22 GB,22 GB,4:05:20
SECOM,2023-09-14,上午 04:15:17,上午 08:23:25,931.5 GB,463.4 GB,4 GB,4:08:08
MAWF,2023-09-14,上午 07:05:15,上午 08:40:17,400 GB,243.4 GB,632.4 MB,1:35:02
SECOM,2023-09-14,上午 09:15:06,上午 09:40:23,931.5 GB,871.5 MB,862.6 MB,0:25:17
SECOM,2023-09-14,上午 10:15:17,上午 10:20:01,931.5 GB,216.5 MB,212.1 MB,0:04:44
MAWF,2023-09-14,上午 09:05:18,上午 10:56:49,400 GB,243.4 GB,363.4 MB,1:51:30
SECOM,2023-09-14,上午 11:15:07,上午 11:19:08,931.5 GB,243 MB,240.1 MB,0:04:01
MAWF,2023-09-14,下午 01:05:17,下午 01:10:49,400 GB,403 MB,397.8 MB,0:05:32
MAWF,2023-09-14,下午 02:05:05,下午 02:14:11,400 GB,989.5 MB,983.9 MB,0:09:06
SECOM,2023-09-14,下午 03:15:03,下午 03:23:39,931.5 GB,767.5 MB,748.1 MB,0:08:35
SECOM,2023-09-14,下午 04:15:17,下午 04:23:39,931.5 GB,492.5 MB,489.6 MB,0:08:21
MAWF,2023-09-14,下午 05:05:21,下午 05:11:25,400 GB,1.1 GB,1 GB,0:06:04
